pri_res,dual_res,Hh_norm,H_norm
4.80450832342728e-5,1.9843231492649708e-13,6.737292676723394,6.737294491596788
4.716144765809636e-5,1.9566018542488516e-13,6.737294491511321,6.737296315335203
4.6277213856766e-5,1.9579567879471778e-13,6.737296315252783,6.7372981479234495
4.539352836630284e-5,1.9319705053533943e-13,6.737298147844026,6.737299989254992
4.451160190284448e-5,2.0088122899499259e-13,6.737299989178511,6.737301839220539
4.363271357637084e-5,1.9874140764054584e-13,6.737301839146943,6.737303697708085
4.2758215271271356e-5,1.9300998875205632e-13,6.737303697637317,6.737305564602967
4.188953614406643e-5,1.9505391076374297e-13,6.737305564534958,6.737307439787904
4.1028187161519756e-5,1.987019432590225e-13,6.737307439722591,6.737309323143048
4.017576558074045e-5,1.9560336727386186e-13,6.737309323080359,6.737311214546028
3.933395923591452e-5,2.0256970377127887e-13,6.737311214485889,6.737313113871993
3.8504550458771686e-5,1.9612301054546662e-13,6.737313113814328,6.737315020993692
3.768941941033556e-5,1.9445131462678538e-13,6.7373150209384205,6.737316935781481
3.689054655212414e-5,2.017686602532556e-13,6.737316935728523,6.737318858103417
3.611001392009013e-5,1.9754212653972305e-13,6.737318858052686,6.7373207878252845
3.535000480444905e-5,2.0006086354648046e-13,6.737320787776694,6.737322724810659
3.4612801371787044e-5,1.9369452245511048e-13,6.737322724764119,6.737324668920966
3.390077970647012e-5,1.9506117447107732e-13,6.7373246688763855,6.737326620015533
3.321640169775767e-5,1.9806657917232042e-13,6.737326619972814,6.737328577951636
3.256220317812249e-5,1.9347724396364355e-13,6.737328577910686,6.737330542584577
3.194077772223709e-5,1.9402460462891038e-13,6.7373305425452985,6.737332513767727
3.135475558349864e-5,1.9586258479484893e-13,6.73733251373002,6.737334491352591
3.0806777359822586e-5,2.0216169786371455e-13,6.7373344913163535,6.737336475188864
3.0299462196899903e-5,1.9606216481395328e-13,6.737336475153993,6.737338465124489
2.9835370622242065e-5,1.978456379562438e-13,6.737338465090882,6.7373404610057275
2.9416962484222843e-5,1.9421972301897276e-13,6.737340460973277,6.737342462677202
2.904655092298559e-5,1.9414673149472964e-13,6.7373424626458025,6.737344469981975
2.872625378974139e-5,2.0155922353733163e-13,6.7373444699515215,6.737346482761609
2.8457944411996064e-5,1.962579814912312e-13,6.73734648273199,6.7373485008562115
2.8243204007046337e-5,1.9836929381384706e-13,6.737348500827323,6.7373505241045155
2.8083278302515157e-5,1.9586971200591924e-13,6.737350524076246,6.737352552343937
2.7979040967729505e-5,1.9715644227330003e-13,6.737352552316178,6.73735458541063
2.793096624580466e-5,2.0228127201363366e-13,6.737354585383275,6.737356623139565
2.7939112696548936e-5,1.9646647134335592e-13,6.737356623112503,6.737358665364575
2.800311925181244e-5,1.9506656890379782e-13,6.737358665337697,6.737360711918433
2.8122213922496622e-5,2.011761326232835e-13,6.737360711891632,6.737362762632901
2.829523458589743e-5,1.9613010750486344e-13,6.737362762606069,6.737364817338816
2.8520660445372285e-5,1.9693729040897512e-13,6.737364817311844,6.737366875866123
2.8796652087078657e-5,2.0178221905163476e-13,6.737366875838908,6.737368938043973
2.912109763802705e-5,1.9905889293830737e-13,6.737368938016407,6.737371003700751
2.949166237508642e-5,1.9744426913262604e-13,6.73737100367273,6.7373730726641705
2.9905839236926497e-5,1.978968971104481e-13,6.737373072635592,6.737375144761314
3.0360997991819163e-5,1.9288870281124052e-13,6.737375144732076,6.737377219818712
3.085443125570202e-5,1.9462122282976025e-13,6.737377219788714,6.737379297662399
3.138339604910905e-5,1.9587904693214364e-13,6.737379297631541,6.737381378117974
3.194515008200863e-5,1.9510592610778344e-13,6.737381378086161,6.737383461010665
3.25369823988342e-5,1.9828631431489053e-13,6.737383460977802,6.737385546165396
3.315623838715385e-5,1.9595550081896604e-13,6.73738554613139,6.737387633406845
3.380033942636916e-5,1.9268529404715438e-13,6.737387633371601,6.737389722559504
3.4466797645872555e-5,2.0012638470130204e-13,6.737389722522937,6.737391813447742
3.515322636705723e-5,1.9761041640359927e-13,6.737391813409763,6.737393905895866
3.585734685098633e-5,1.98676804923544e-13,6.737393905856393,6.7373959997281805
3.6576991972893316e-5,1.9410719032045868e-13,6.737395999687132,6.7373980947690555
3.731010740703008e-5,1.9645275475661124e-13,6.737398094726351,6.737400190842968
3.805475084859191e-5,1.9532056910494206e-13,6.737400190798533,6.737402287774583
3.880908974057768e-5,1.9129740082938684e-13,6.737402287728344,6.7374043853888
3.957139789549412e-5,1.9444769367118096e-13,6.737404385340684,6.737406483510806
4.0340051343249954e-5,1.9556595076132323e-13,6.737406483460749,6.737408581966145
4.111352367206867e-5,1.9989137489132976e-13,6.737408581914081,6.737410680580774
4.1890381075164615e-5,1.9877902199972502e-13,6.73741068052664,6.737412779181109
4.266927726890212e-5,1.9821228995042361e-13,6.737412779124847,6.7374148775940865
4.344894841114865e-5,1.9876816479403028e-13,6.737414877535644,6.737416975647227
4.422820810997288e-5,1.9067695339384363e-13,6.737416975586551,6.737419073168674
4.500594259536125e-5,1.9117265685697248e-13,6.737419073105715,6.737421169987265
4.578110609469881e-5,1.9201743453812412e-13,6.73742116992198,6.737423265932571
4.6552716447793254e-5,1.9410196223340947e-13,6.737423265864917,6.737425360834955
4.7319850972583366e-5,1.934298262220973e-13,6.737425360764895,6.737427454525625
4.808164259449738e-5,1.9294292813685375e-13,6.737427454453125,6.737429546836679
4.883727623358103e-5,1.9670497961641372e-13,6.737429546761707,6.737431637601173
4.958598544965335e-5,1.950964846551379e-13,6.737431637523701,6.737433726653144
5.032704933328327e-5,1.9574732346582305e-13,6.737433726573149,6.7374358138276795
5.105978963239053e-5,1.9811325683100955e-13,6.737435813745141,6.737437898960962
5.178356810110556e-5,1.993684888545345e-13,6.737437898875863,6.737439981890314
5.2497784057649564e-5,2.014020448909697e-13,6.73743998180264,6.737442062454244
5.320187213802974e-5,1.9817694189748794e-13,6.7374420623639875,6.737444140492496
5.3895300229844856e-5,2.0231415453400821e-13,6.737444140399648,6.737446215846094
5.457756757391141e-5,1.9924564164257136e-13,6.737446215750654,6.737448288357389
5.524820302034884e-5,2.0031158025781643e-13,6.737448288259357,6.737450357870091
5.590676342692068e-5,2.0019265876086714e-13,6.737450357769471,6.737452424229338
5.6552832188687085e-5,2.0035084203510574e-13,6.737452424126136,6.737454487281706
5.7186017886429043e-5,1.967581789877641e-13,6.737454487175935,6.737456546875271
5.7805953044903886e-5,1.966851315209559e-13,6.737456546766945,6.737458602859655
5.841229299248484e-5,1.9931471187343442e-13,6.737458602748792,6.7374606550860445
5.9004714811332974e-5,1.9392491481951635e-13,6.737460654972666,6.737462703407251
5.9582916373125175e-5,1.975051663951594e-13,6.7374627032913805,6.737464747677742
6.014661545045898e-5,1.947627330642685e-13,6.737464747559404,6.737466787753665
6.069554889850944e-5,1.9454911190476033e-13,6.737466787632893,6.737468823492912
6.122947190207019e-5,1.97428904596209e-13,6.737468823369738,6.737470854755132
6.174815728081991e-5,1.994936300713241e-13,6.737470854629591,6.737472881401783
6.225139484808442e-5,2.0002977426988344e-13,6.7374728812739155,6.7374749032961505
6.273899082035592e-5,1.958629299672497e-13,6.737474903165999,6.7374769203033935
6.321076727128352e-5,1.9651201529172312e-13,6.737476920171002,6.737478932290573
6.366656162718627e-5,1.9620199995971832e-13,6.737478932155988,6.737480939126698
6.410622620293854e-5,1.9539539680847822e-13,6.737480938989967,6.737482940682723
6.452962777070527e-5,1.9746840706006004e-13,6.7374829405439,6.737484936831615
6.49366471634834e-5,1.9944386045455381e-13,6.737484936690755,6.737486927448368
6.532717890762723e-5,1.9609453037396915e-13,6.737486927305528,6.737488912410029
6.570113088478886e-5,1.9251733665953098e-13,6.737488912265265,6.737490891595737
6.605842401844726e-5,1.9506089504985078e-13,6.737490891449111,6.737492864886739
6.639899198655607e-5,1.975230639665237e-13,6.7374928647383125,6.737494832166426
6.672278095509576e-5,1.9779238563517528e-13,6.737494832016264,6.737496793320352
6.702974933345065e-5,1.9503152190656337e-13,6.7374967931685195,6.7374987482362725
6.731986755142637e-5,1.9615269804179732e-13,6.737498748082837,6.737500696804148
6.759311785175345e-5,1.951650178553325e-13,6.73750069664918,6.737502638916195
6.784949410337124e-5,1.9476655565744416e-13,6.7375026387597625,6.737504574466879
6.808900162915018e-5,1.9742232923949242e-13,6.737504574309056,6.737506503352971
6.831165705078885e-5,1.9547676019266676e-13,6.737506503193827,6.7375084254735285
6.851748814851549e-5,1.9484770304388708e-13,6.73750842531314,6.737510340729958
6.870653373385693e-5,1.9099147312731857e-13,6.737510340568398,6.737512249026014
6.887884353870335e-5,1.954417581966979e-13,6.737512248863356,6.7375141502678115
6.903447811455083e-5,1.9621899352539648e-13,6.737514150104134,6.737516044363864
6.917350874639482e-5,1.9624271644487266e-13,6.737516044199242,6.737517931225087
6.929601737657718e-5,1.9648544993235752e-13,6.737517931059597,6.737519810764826
6.940209654364287e-5,2.0401804320948768e-13,6.737519810598545,6.737521682898863
6.949184932820182e-5,1.9757399321751936e-13,6.737521682731869,6.73752354754544
6.956538931256201e-5,1.9515828458332473e-13,6.737523547377809,6.737525404625274
6.962284054924055e-5,2.0243684316193486e-13,6.737525404457085,6.737527254061568
6.966433754110096e-5,2.080629004985736e-13,6.737527253892894,6.737529095780025
6.969002522828056e-5,2.0081105390840288e-13,6.737529095610945,6.737530929708866
6.970005898816913e-5,1.997271611558283e-13,6.737530929539456,6.737532755778838
6.969460464115313e-5,1.9800509085869286e-13,6.7375327556091715,6.73753457392323
6.967383846716466e-5,1.9773933626559035e-13,6.7375345737533845,6.73753638407788
6.963794722990568e-5,1.992747692318945e-13,6.737536383907925,6.737538186181185
6.958712820830423e-5,1.942451531698807e-13,6.737538186011198,6.737539980174118
6.952158923683459e-5,1.980482302892103e-13,6.737539980004169,6.737541766000227
6.944154875308411e-5,1.981821498078974e-13,6.737541765830389,6.737543543605656
6.934723585025e-5,1.9449979404014452e-13,6.737543543435996,6.7375453129391385
6.923889033839842e-5,1.987499149557055e-13,6.737545312769727,6.737547073952015
6.91167628105951e-5,1.9757264390939433e-13,6.7375470737829195,6.7375488265982355
6.898111471437467e-5,1.9564106141010502e-13,6.737548826429521,6.737550570834366
6.88322184281246e-5,1.9968982932776893e-13,6.737550570666097,6.737552306619598
6.867035734152047e-5,1.9869473651377722e-13,6.737552306451836,6.737554033915743
6.849582594072604e-5,1.9756339993108424e-13,6.737554033748549,6.737555752687241
6.830892989345428e-5,1.9865706400949332e-13,6.737555752520674,6.737557462901168
6.810998614031621e-5,1.9590124538223853e-13,6.737557462735285,6.737559164527241
6.789932298314629e-5,1.9923386285215928e-13,6.7375591643620965,6.737560857537797
6.767728017536472e-5,1.988230352677078e-13,6.7375608573734445,6.737562541907826
6.744420901164073e-5,1.9632197900410404e-13,6.7375625417443175,6.737564217614947
6.720047241386915e-5,2.0151580522188532e-13,6.737564217452332,6.737565884639428
6.694644501487474e-5,1.9759964049849963e-13,6.737565884477751,6.7375675429641655
6.668251323585888e-5,1.9467884989255462e-13,6.73756754280347,6.737569192574691
6.6409075358874e-5,1.9599925625837447e-13,6.7375691924150205,6.737570833459173
6.612654158834791e-5,1.941353657059639e-13,6.737570833300566,6.737572465608413
6.583533410463995e-5,2.0093698421862553e-13,6.737572465450907,6.737574089015828
6.553588710371186e-5,2.0007931307816514e-13,6.737574088859459,6.737575703677474
6.522864682208712e-5,1.9551513046167587e-13,6.737575703522275,6.737577309592017
6.491407154515734e-5,1.9509956016188587e-13,6.737577309438015,6.73757890676073
6.45926315948662e-5,1.9735076527274513e-13,6.737578906607953,6.737580495187502
6.426480929375253e-5,1.9601791886189573e-13,6.737580495035975,6.737582074878812
6.393109890466371e-5,1.9695486551084157e-13,6.737582074728558,6.737583645843741
6.359200654031012e-5,1.9690816207607553e-13,6.737583645694779,6.737585208093939
6.324805003863201e-5,1.9898341131529437e-13,6.737585207946285,6.737586761643647
6.289975880168625e-5,2.01492204700976e-13,6.737586761497315,6.737588306509657
6.254767359506931e-5,1.9141005381560054e-13,6.737588306364662,6.737589842711324
