res,H_norm_0,H_norm_1,time
0.021647805952449743,1.054591e7,44771.273155186565,1844.3430001735687
0.02157729168618711,1.0541808e7,44771.142551356366,1848.2930002212524
0.02150706742520999,1.0537287e7,44771.01223242834,1852.6480000019073
0.021436430659675244,1.053279e7,44770.88168832617,1856.9720001220703
0.02136657913565529,1.0527985e7,44770.7546456086,1861.0730001926422
0.02129709344857718,1.0524215e7,44770.62863335793,1864.949000120163
0.021227782668063216,1.0520098e7,44770.50323018504,1868.9100000858307
0.021158967370528813,1.0515889e7,44770.37991975347,1872.6610000133514
0.021090952452044544,1.0512148e7,44770.25670479108,1876.507000207901
0.0210233735315191,1.0507757e7,44770.13518512563,1880.4230000972748
0.020956101089837142,1.0503934e7,44770.01544536953,1884.3860001564026
0.020888638834972217,1.0500109e7,44769.896474123656,1888.2220001220703
0.020822073110750516,1.0496442e7,44769.77892223293,1892.0380001068115
0.020755575578590556,1.049228e7,44769.66153051211,1896.1330001354218
0.020689656098295563,1.0488953e7,44769.54536134495,1899.7760000228882
0.020623787550804948,1.0485124e7,44769.428606487476,1903.5410001277924
0.020558144754740486,1.0481339e7,44769.310803708824,1908.007000207901
0.020492745191605596,1.0478065e7,44769.195091678004,1912.2890000343323
0.020427811828110314,1.0474487e7,44769.07983744345,1916.5920000076294
0.02036331659175422,1.0471181e7,44768.96537927212,1921.2640001773834
0.02029915674911249,1.0467568e7,44768.85067639557,1925.055999994278
0.020235120423447998,1.0464174e7,44768.73645839118,1929.0640001296997
0.020171294147878792,1.0460652e7,44768.62117105906,1932.8340001106262
0.020108325248048585,1.0457607e7,44768.50613439639,1936.6730000972748
0.020045920935691283,1.0454086e7,44768.39160920403,1940.473000049591
0.019983410159655688,1.0450716e7,44768.27542021794,1944.361999988556
0.019921181725465538,1.0446921e7,44768.16052687435,1948.853000164032
0.019859010770175052,1.0443756e7,44768.046011638035,1953.1730000972748
0.019797671361614658,1.0440981e7,44767.931970885955,1957.50200009346
0.019737038875541225,1.0437646e7,44767.81837878201,1961.891000032425
0.019676462850230492,1.0434584e7,44767.705620289285,1966.2290000915527
0.019615906759349332,1.0431776e7,44767.593454035516,1970.5440001487732
0.01955594281964958,1.0428969e7,44767.48086962099,1974.576000213623
0.01949632570566819,1.042596e7,44767.36988536075,1979.0110001564026
0.019436832204277343,1.042291e7,44767.2603263329,1983.4769999980927
0.01937779437556445,1.0419908e7,44767.15105376474,1987.9530000686646
0.019318756569134565,1.0417081e7,44767.04145247133,1991.8210000991821
0.019260311317230952,1.0414631e7,44766.93138211578,1995.8200001716614
0.01920213783808987,1.0411712e7,44766.82183662742,1999.994000196457
0.019144093527362457,1.0408917e7,44766.71345255583,2004.6370000839233
0.019086419161231733,1.0406469e7,44766.60623144981,2009.1070001125336
0.01902799052372934,1.0403982e7,44766.49937926992,2013.4050002098083
0.018970434568619576,1.0401742e7,44766.39401517229,2017.5329999923706
0.0189136379113974,1.0399029e7,44766.29016867752,2022.0510001182556
0.01885705167053669,1.0396436e7,44766.18541316763,2026.3550000190735
0.018800594535189362,1.0393726e7,44766.08161299986,2030.3720002174377
0.01874460795258063,1.0391163e7,44765.978929048804,2034.2200000286102
0.018689053549984985,1.0388365e7,44765.8768305773,2038.2780001163483
0.018633707202628563,1.0385975e7,44765.776086709746,2042.090000152588
0.018578129920202774,1.0383737e7,44765.67741936436,2045.8100001811981
0.01852310121115281,1.03814e7,44765.57934869219,2050.6080000400543
0.018468184968599886,1.0379214e7,44765.48040812615,2055.175000190735
0.018413557412249166,1.0377064e7,44765.38276718271,2059.8150000572205
0.018359423727132132,1.0374476e7,44765.28599670637,2064.061000108719
0.01830520381071432,1.0372359e7,44765.189268517395,2068.186000108719
0.01825131322280696,1.0370306e7,44765.09475527136,2072.548000097275
0.018197674247941158,1.036827e7,44765.000587267896,2076.8730001449585
0.018144295144271076,1.036621e7,44764.90621288569,2081.1780002117157
0.018091277239312132,1.0364407e7,44764.81223166386,2085.449000120163
0.01803856913906847,1.0362522e7,44764.71859118342,2089.742000102997
0.017985947662304883,1.036042e7,44764.62524930886,2094.0520000457764
0.017933927927130687,1.0358493e7,44764.53218456955,2098.15900015831
0.01788203052846744,1.03567e7,44764.439277975274,2102.1200001239777
0.017830603517802218,1.0354872e7,44764.346299815035,2106.1130001544952
0.01777952861739324,1.0353067e7,44764.25310961638,2110.207000017166
0.017728433670431188,1.0351014e7,44764.15986422089,2114.391000032425
0.017677467711233838,1.0349253e7,44764.067122426364,2118.3490002155304
0.017626936189207618,1.0347324e7,44763.97556177851,2122.169000148773
0.017576648121997027,1.0345379e7,44763.884698823334,2125.9700000286102
0.017526857985583323,1.0343612e7,44763.79331169206,2129.7180001735687
0.01747745210965515,1.0341703e7,44763.70314257948,2134.0170001983643
0.017427869790189888,1.0340193e7,44763.61169131786,2138.422000169754
0.017378574171014766,1.0338403e7,44763.52017056276,2142.753000020981
0.017329585091291427,1.0336721e7,44763.42969184871,2147.076000213623
0.01728094502441784,1.033489e7,44763.33924003083,2151.3550000190735
0.017232359204211165,1.0333155e7,44763.249452056916,2155.707000017166
0.017183977197082537,1.0331771e7,44763.160852565794,2160.2350001335144
0.017135942922880357,1.032996e7,44763.07332220757,2164.3870000839233
0.017088315668628746,1.0328287e7,44762.986092769046,2168.713000059128
0.017040861336753386,1.0327e7,44762.898192444554,2173.0910000801086
0.016993612675026717,1.0325386e7,44762.81050564151,2177.1440000534058
0.0169464286525334,1.0323929e7,44762.723623427686,2181.826000213623
0.01689927656231714,1.032222e7,44762.63692994343,2186.103000164032
0.016852694791611306,1.032094e7,44762.550390209304,2190.5300002098083
0.016806303299051226,1.0319524e7,44762.46372644365,2194.606000185013
0.0167600356451097,1.0318221e7,44762.37598638907,2198.5170001983643
