pri_res,dual_res,H_norm_0,H_norm_1,time
0.12800080151411153,0.06624114488722868,1.968716e7,44933.61044086175,5824.22000002861
0.12793130230268324,0.06619534348710938,1.9685027e7,44933.51346383492,5826.569000005722
0.12786219285163247,0.06614911336106404,1.9682637e7,44933.413499166134,5828.921999931335
0.12779393500719705,0.06610073759637468,1.9680481e7,44933.3127661374,5831.352999925613
0.12772522961114277,0.0660547237871752,1.9678086e7,44933.21462998243,5833.996000051498
0.12765629292666913,0.06601137961252315,1.9675778e7,44933.112587719035,5836.319999933243
0.12758783473790816,0.06596970848788238,1.9673846e7,44933.00906822593,5838.615000009537
0.12751812971475937,0.06593610759736648,1.9671752e7,44932.91105501158,5840.861000061035
0.1274490186196846,0.065896935842716,1.9668772e7,44932.81319061313,5843.467000007629
0.12738077560201586,0.06585263470501068,1.9666572e7,44932.72029886123,5846.296999931335
0.12731114108782232,0.06581260400969198,1.966409e7,44932.62667466177,5848.734999895096
0.12724012189767547,0.06578594573024535,1.966176e7,44932.52774749916,5851.088000059128
0.12716930071766017,0.06575602458196013,1.9659387e7,44932.426754805594,5853.3949999809265
0.12709926185209425,0.06572825034978758,1.9656538e7,44932.32750827439,5855.632999897003
0.12703034790707243,0.06569361937280879,1.9653398e7,44932.2263243874,5857.826999902725
0.12696076380156737,0.0656596308450913,1.9650789e7,44932.12735528484,5860.026000022888
0.12689124036521476,0.06562790493069054,1.9647974e7,44932.02824850837,5862.262000083923
0.12682200923582604,0.0655839319653036,1.9646313e7,44931.930518105095,5864.473999977112
0.12675336166144877,0.06554707571232288,1.9644227e7,44931.832828816085,5866.704999923706
0.12668410351832432,0.06551994686277597,1.9642371e7,44931.73147624204,5868.970999956131
0.12661294360033978,0.06551175983604937,1.9640149e7,44931.629136204436,5871.243000030518
0.12654046737574023,0.06550166622496821,1.9637273e7,44931.529253860135,5873.459000110626
0.1264695209228296,0.06548218753137083,1.963504e7,44931.43044234924,5875.707999944687
0.1263985088342731,0.06546463515143808,1.9632881e7,44931.332911753205,5878.463999986649
0.1263281427474104,0.06544917150531471,1.9630606e7,44931.230518768796,5880.977999925613
0.1262570693044382,0.06543593802907667,1.9627888e7,44931.12942102287,5883.443000078201
0.12618710408906372,0.06541971460170601,1.9625187e7,44931.03012288082,5885.713000059128
0.12611792423448326,0.06540632051926745,1.9622915e7,44930.92766681733,5887.911000013351
0.1260483015277717,0.0653909067770165,1.9620898e7,44930.82689192989,5890.160000085831
0.1259765176328887,0.06539182806616739,1.9618636e7,44930.726380354994,5892.40499997139
0.12590506007927518,0.06539657787103033,1.9616496e7,44930.62262238369,5894.723000049591
0.12583514887891883,0.06538977978947577,1.9613866e7,44930.524756851504,5897.115000009537
0.1257666642992859,0.06537847691784154,1.9611879e7,44930.430801853705,5899.641000032425
0.12569680013564044,0.06536743487157494,1.9610303e7,44930.33344699059,5902.303999900818
