pri_res,dual_res,H_norm_0,H_norm_1,time
16.362695122633877,2.79170272508951e-11,1.2229894e7,46691.8929096017,9.016999959945679
6.902889969667767,2.0662152069209744e-11,1.2216623e7,44986.3002622697,14.098999977111816
4.864797633693887,2.08820034093369e-11,1.2193111e7,43720.009416974564,18.899999856948853
3.7155810810439776,2.1246910529623116e-11,1.2172742e7,43082.75686651981,24.513999938964844
2.995228377004979,2.1588980597699416e-11,1.2153992e7,42668.103231624045,29.276000022888184
2.514146951318779,2.1901451836610013e-11,1.2137668e7,42363.952937051865,33.91799998283386
2.170245685528319,2.218861119012506e-11,1.2121863e7,42133.884212122684,38.55199980735779
1.9119719587339743,2.245040862798061e-11,1.2108813e7,41954.36215934692,43.085999965667725
1.7094879729935581,2.267146564091193e-11,1.2096673e7,41812.63870541869,47.92799997329712
1.547681191154574,2.2872632235381114e-11,1.2085508e7,41697.52179221901,52.92999982833862
1.4119095988864865,2.305117146143898e-11,1.2075471e7,41600.65722519254,57.513999938964844
1.296136615094224,2.3212526734444474e-11,1.2065539e7,41519.67648569715,62.0460000038147
1.196263426634395,2.3356458237506377e-11,1.2057037e7,41449.735357707126,66.86999988555908
1.1107259715217723,2.3490540000889545e-11,1.2048359e7,41391.28258573576,71.53799986839294
1.0360591957415952,2.3615957280717167e-11,1.2040322e7,41340.97562277052,76.17199993133545
0.96991397580959,2.3724794214927212e-11,1.2031856e7,41296.8193690736,81.03199982643127
0.9103719576574912,2.3830868581700882e-11,1.2024538e7,41258.06648613145,85.81199979782104
0.8572158009504419,2.3919746672660827e-11,1.2016099e7,41224.65416182017,90.68999981880188
0.8098252471125483,2.400346545054604e-11,1.2009202e7,41195.38395254795,95.67699980735779
0.7666594882496917,2.4082953895055045e-11,1.2000976e7,41167.92158634041,100.26999998092651
0.7274790629655367,2.4149741712782074e-11,1.1993578e7,41143.52319004218,104.58999991416931
0.69220692406296,2.421458189113348e-11,1.1985956e7,41121.35300391508,109.3769998550415
0.6591450840165102,2.4284576591433822e-11,1.19787e7,41100.89974498943,113.76799988746643
0.6284574173761169,2.43359967015566e-11,1.1972016e7,41082.316696081216,118.55499982833862
0.6002409499460146,2.4394614335905407e-11,1.1964616e7,41065.62895902837,123.00899982452393
0.5740584615330058,2.4438220485686365e-11,1.1957419e7,41050.746815136554,127.93699979782104
0.54986153675465,2.448093772518762e-11,1.195056e7,41036.617817693754,132.6269998550415
0.5275335631994876,2.452395236220565e-11,1.1942758e7,41023.36808720782,137.6289999485016
0.506626245038386,2.4560313179683326e-11,1.193498e7,41010.93354321287,142.2279999256134
0.48700818118025163,2.4604011917566954e-11,1.1927569e7,40999.32070180918,147.07299995422363
0.46825947598758133,2.4639617297948715e-11,1.1921579e7,40988.448375699365,152.00899982452393
